"id","created_at","closed_at","cancelled_at","customer_id","financial_status","fulfillment_status","processed_at","total_price","shipping_rate","subtotal_price","total_discounts","total_line_items_price"
"727332296189","2017-10-11","2017-10-11","","413798176253","paid","fulfilled","2017-10-11",89.13,"7.00",75.0,25.0,100.0
"727344354813","2017-10-11","2017-10-11","","770736788989","partially_refunded","fulfilled","2017-10-11",59.56,"7.00",48.0,0.0,48.0
"727349138941","2017-10-11","2017-10-15","","379460818429","paid","fulfilled","2017-10-11",62.41,"7.00",50.6,15.0,65.6
"727365588477","2017-10-11","2017-10-11","","675331937789","paid","fulfilled","2017-10-11",44.45,"7.00",34.2,3.8,38.0
"727491646973","2017-10-11","2017-10-11","","380192757245","paid","fulfilled","2017-10-11",43.14,"7.00",33.0,25.0,58.0
"727550563837","2017-10-11","2017-10-15","","504824337917","paid","fulfilled","2017-10-11",40.0,"7.00",33.0,15.0,48.0
"727748122109","2017-10-11","2017-10-15","","8723794591","partially_refunded","fulfilled","2017-10-11",336.0,"7.00",329.0,0.0,329.0
"727788197373","2017-10-11","2017-10-15","","379238979069","paid","fulfilled","2017-10-11",199.0,"15.00",184.0,0.0,184.0
"727832466941","2017-10-11","2017-10-11","","777402455549","partially_refunded","fulfilled","2017-10-11",65.0,"7.00",58.0,0.0,58.0
"727834400253","2017-10-11","2017-10-11","","499242571261","partially_refunded","fulfilled","2017-10-11",81.0,"7.00",74.0,0.0,74.0
"727848130045","2017-10-11","","","414096168445","paid","","2017-10-11",80.48,"7.00",73.5,80.5,147.0
"727867135485","2017-10-11","2017-10-15","","777428866557","partially_refunded","fulfilled","2017-10-11",117.0,"0.00",117.0,10.0,127.0
"727883388413","2017-10-11","2017-10-11","","777440302589","paid","fulfilled","2017-10-11",76.0,"7.00",69.0,0.0,69.0
"727886173693","2017-10-11","2017-10-11","","290776978941","paid","fulfilled","2017-10-11",155.0,"0.00",155.0,0.0,155.0
"727892530685","2017-10-11","2017-10-11","","280479208957","paid","fulfilled","2017-10-11",0.0,"0.00",0.0,205.0,205.0
"727895578109","2017-10-11","2017-10-11","","280479208957","paid","fulfilled","2017-10-11",0.0,"0.00",0.0,301.0,301.0
"727898035709","2017-10-11","2017-10-11","","281042097661","paid","fulfilled","2017-10-11",70.51,"7.00",58.0,0.0,58.0
"727905965565","2017-10-11","2017-10-11","","777474676221","paid","fulfilled","2017-10-11",64.16,"7.00",52.2,5.8,58.0
"727924250109","2017-10-11","2017-10-15","","777491092989","paid","fulfilled","2017-10-11",104.1,"15.00",89.1,9.9,99.0
"728080422397","2017-10-11","2017-10-12","","777673414141","paid","fulfilled","2017-10-11",28.6,"7.00",21.6,2.4,24.0
"728088974845","2017-10-11","2017-10-15","","769656002045","paid","fulfilled","2017-10-11",0.0,"0.00",0.0,58.0,58.0
"728101885437","2017-10-11","2017-10-12","","777665615357","paid","fulfilled","2017-10-11",59.56,"7.00",48.0,0.0,48.0
"728186852861","2017-10-11","2017-10-12","","8690303007","paid","fulfilled","2017-10-11",65.0,"7.00",58.0,0.0,58.0
"728188622333","2017-10-11","2017-10-12","","8690303007","paid","fulfilled","2017-10-11",65.0,"7.00",58.0,0.0,58.0
"728254813693","2017-10-12","2017-10-19","","8750338911","paid","fulfilled","2017-10-12",478.6,"0.00",478.6,0.0,478.6
"728297313789","2017-10-12","2017-10-12","","777901512189","paid","fulfilled","2017-10-12",79.0,"7.00",72.0,0.0,72.0
"728346629629","2017-10-12","2017-10-12","","545466783229","paid","fulfilled","2017-10-12",39.0,"7.00",32.0,0.0,32.0
"728351970813","2017-10-12","2017-10-12","","777963836925","partially_refunded","fulfilled","2017-10-12",64.16,"7.00",52.2,5.8,58.0
"728359605757","2017-10-12","2017-10-19","","8689889887","paid","fulfilled","2017-10-12",75.0,"7.00",62.1,6.9,69.0
"728363668989","2017-10-12","2017-10-19","","777977468413","paid","fulfilled","2017-10-12",98.35,"7.00",91.35,10.15,101.5
"728377660925","2017-10-12","","2017-10-15","777995392509","refunded","","2017-10-12",39.4,"7.00",32.4,3.6,36.0
"728382510589","2017-10-12","2017-10-12","","663179597309","paid","fulfilled","2017-10-12",69.0,"7.00",62.0,0.0,62.0
"728383952381","2017-10-12","2017-10-12","","778000340477","paid","fulfilled","2017-10-12",65.0,"7.00",58.0,0.0,58.0
"728404497917","2017-10-12","2017-10-12","","646733796861","paid","fulfilled","2017-10-12",69.1,"7.00",62.1,6.9,69.0
"728417080829","2017-10-12","2017-10-12","","8689064799","paid","fulfilled","2017-10-12",65.0,"7.00",58.0,0.0,58.0
"728428123645","2017-10-12","2017-10-19","","8691328863","paid","fulfilled","2017-10-12",206.96,"0.00",189.0,0.0,189.0
"728432743933","2017-10-12","2017-10-19","","778062370301","partially_refunded","fulfilled","2017-10-12",75.0,"7.00",62.1,6.9,69.0
"728464332285","2017-10-12","2017-10-12","","277706216957","paid","fulfilled","2017-10-12",55.0,"7.00",48.0,0.0,48.0
"728487597565","2017-10-12","2017-10-19","","772225078781","paid","fulfilled","2017-10-12",177.6,"15.00",162.6,0.0,162.6
"728488678909","2017-10-12","2017-10-19","","778068399613","paid","fulfilled","2017-10-12",43.0,"15.00",28.0,10.0,38.0
"728497690109","2017-10-12","2017-10-19","","683233187325","paid","fulfilled","2017-10-12",131.0,"15.00",116.0,0.0,116.0
"728533603837","2017-10-12","","","773929211389","partially_refunded","partial","2017-10-12",136.4,"15.00",121.4,0.0,121.4
"728554247677","2017-10-12","2017-10-12","","411459294717","paid","fulfilled","2017-10-12",99.0,"0.00",99.0,0.0,99.0
"728555329021","2017-10-12","2017-10-12","","778169521661","paid","fulfilled","2017-10-12",154.72,"0.00",141.3,15.7,157.0
"728726869501","2017-10-12","2017-10-12","","229560882685","paid","fulfilled","2017-10-12",10.0,"7.00",3.0,25.0,28.0
"728746464765","2017-10-12","2017-10-15","","777646544381","paid","fulfilled","2017-10-12",144.87,"0.00",132.3,14.7,147.0
"728790144509","2017-10-12","2017-10-19","","8701007199","paid","fulfilled","2017-10-12",99.0,"10.00",89.0,0.0,89.0
"728837068285","2017-10-12","2017-10-15","","778492941821","paid","fulfilled","2017-10-12",109.5,"0.00",100.0,0.0,100.0
"728898115069","2017-10-12","2017-10-19","","778552612349","paid","fulfilled","2017-10-12",48.61,"7.00",38.0,0.0,38.0
"728968795645","2017-10-12","2017-10-19","","778634892797","paid","fulfilled","2017-10-12",143.1,"0.00",143.1,15.9,159.0
"729007592957","2017-10-12","2017-10-12","","770601031165","paid","fulfilled","2017-10-12",96.0,"7.00",89.0,0.0,89.0
"729015391741","2017-10-12","","","770688390653","refunded","","2017-10-12",68.0,"15.00",53.0,5.0,58.0
"729151346173","2017-10-12","2017-10-19","","778774124029","paid","fulfilled","2017-10-12",63.0,"15.00",48.0,10.0,58.0
"729164256765","2017-10-12","2017-10-19","","542018377213","paid","fulfilled","2017-10-12",490.56,"0.00",448.0,0.0,448.0
"729182606845","2017-10-12","2017-10-15","","778875770365","paid","fulfilled","2017-10-12",45.0,"7.00",38.0,0.0,38.0
"729206953469","2017-10-12","2017-10-15","","778903328253","paid","fulfilled","2017-10-12",0.0,"0.00",0.0,40.6,40.6
"729207903741","2017-10-12","2017-10-15","","8839827999","paid","fulfilled","2017-10-12",160.97,"0.00",147.0,0.0,147.0
"729209869821","2017-10-12","2017-10-19","","778903328253","paid","fulfilled","2017-10-12",0.0,"0.00",0.0,58.0,58.0
"729210197501","2017-10-12","2017-10-15","","778906998269","paid","fulfilled","2017-10-12",0.0,"0.00",0.0,43.4,43.4
"729210951165","2017-10-12","2017-10-16","","778907653629","paid","fulfilled","2017-10-12",0.0,"0.00",0.0,65.0,65.0
"729211311613","2017-10-12","2017-10-19","","778907653629","paid","fulfilled","2017-10-12",0.0,"0.00",0.0,65.0,65.0
"729211540989","2017-10-12","2017-10-15","","778908571133","paid","fulfilled","2017-10-12",0.0,"0.00",0.0,38.0,38.0
"729212425725","2017-10-12","2017-10-19","","778909455869","paid","fulfilled","2017-10-12",0.0,"0.00",0.0,65.0,65.0
"729212818941","2017-10-12","2017-10-15","","778910012925","paid","fulfilled","2017-10-12",0.0,"0.00",0.0,36.4,36.4
"729213343229","2017-10-12","2017-10-19","","778910012925","paid","fulfilled","2017-10-12",0.0,"0.00",0.0,38.0,38.0
"729213474301","2017-10-12","2017-10-15","","778910012925","paid","fulfilled","2017-10-12",0.0,"0.00",0.0,38.0,38.0
"729213638141","2017-10-12","2017-10-15","","778910012925","paid","fulfilled","2017-10-12",0.0,"0.00",0.0,43.4,43.4
"729214293501","2017-10-12","2017-10-19","","778911454717","paid","fulfilled","2017-10-12",0.0,"0.00",0.0,38.0,38.0
"729235592701","2017-10-12","2017-10-15","","8689800415","paid","fulfilled","2017-10-12",99.0,"0.00",99.0,0.0,99.0
"729245718013","2017-10-12","2017-10-19","","8688988959","paid","fulfilled","2017-10-12",0.0,"0.00",0.0,145.0,145.0
"729377347069","2017-10-13","2017-10-15","","8699469663","partially_refunded","fulfilled","2017-10-13",65.0,"7.00",58.0,0.0,58.0
"729389241853","2017-10-13","2017-10-15","","778550384125","partially_refunded","fulfilled","2017-10-13",96.1,"7.00",89.1,9.9,99.0
"729434953213","2017-10-13","2017-10-15","","644860581373","paid","fulfilled","2017-10-13",55.0,"7.00",48.0,0.0,48.0
"729438426621","2017-10-13","2017-10-15","","8692798559","paid","fulfilled","2017-10-13",143.45,"0.00",131.0,0.0,131.0
"729467688445","2017-10-13","2017-10-15","","779194177021","paid","fulfilled","2017-10-13",49.75,"7.00",42.75,4.75,47.5
"729517266429","2017-10-13","2017-10-19","","779246048765","paid","fulfilled","2017-10-13",45.0,"7.00",38.0,0.0,38.0
"729529521661","2017-10-13","2017-10-15","","779264955901","paid","fulfilled","2017-10-13",34.59,"7.00",25.2,2.8,28.0
"729572840957","2017-10-13","2017-10-15","","779313747453","partially_refunded","fulfilled","2017-10-13",112.4,"0.00",112.4,0.0,112.4
"729632839165","2017-10-13","2017-10-15","","769239389693","paid","fulfilled","2017-10-13",127.02,"0.00",116.0,0.0,116.0
"729740482045","2017-10-13","2017-10-15","","8709814495","paid","fulfilled","2017-10-13",85.3,"7.00",78.3,8.7,87.0
"729904518653","2017-10-13","2017-10-15","","779638937085","paid","fulfilled","2017-10-13",49.75,"7.00",42.75,4.75,47.5
"729937188349","2017-10-13","2017-10-19","","779684451837","paid","fulfilled","2017-10-13",304.36,"7.00",297.36,33.04,330.4
"729946887677","2017-10-13","2017-10-15","","450197263869","paid","fulfilled","2017-10-13",52.0,"7.00",45.0,0.0,45.0
"729958847997","2017-10-13","2017-10-19","","8734338719","paid","fulfilled","2017-10-13",60.0,"7.00",53.0,5.0,58.0
"729961076221","2017-10-13","2017-10-15","","772453930493","paid","fulfilled","2017-10-13",35.0,"7.00",28.0,10.0,38.0
"730035099133","2017-10-13","2017-10-19","","779827320317","paid","fulfilled","2017-10-13",139.0,"40.00",99.0,0.0,99.0
"730276304381","2017-10-13","2017-10-15","","8687646303","paid","fulfilled","2017-10-13",106.65,"7.00",91.0,5.0,96.0
"730290394621","2017-10-13","2017-10-15","","670765061629","paid","fulfilled","2017-10-13",145.8,"0.00",145.8,16.2,162.0
"730299962877","2017-10-13","2017-10-15","","8690634463","paid","fulfilled","2017-10-13",65.0,"7.00",58.0,0.0,58.0
"730400364029","2017-10-14","2017-10-15","","666910889469","paid","fulfilled","2017-10-14",26.6,"7.00",19.6,0.0,19.6
"730451219965","2017-10-14","2017-10-19","","780280698365","paid","fulfilled","2017-10-14",105.3,"0.00",105.3,11.7,117.0
"730481759741","2017-10-14","2017-10-15","","8874944159","paid","fulfilled","2017-10-14",59.56,"7.00",48.0,0.0,48.0
"730528060925","2017-10-14","2017-10-19","","780395058685","paid","fulfilled","2017-10-14",127.9,"10.00",117.9,13.1,131.0
"730557453821","2017-10-14","","","780435002877","paid","","2017-10-14",58.84,"7.00",51.84,5.76,57.6
"730673550845","2017-10-14","2017-10-15","","780551362045","refunded","fulfilled","2017-10-14",42.59,"7.00",32.5,0.0,32.5
"730704352765","2017-10-14","2017-10-15","","780543890941","paid","fulfilled","2017-10-14",35.8,"7.00",28.8,3.2,32.0
"730707957245","2017-10-14","2017-10-19","","672282777085","paid","fulfilled","2017-10-14",99.0,"10.00",89.0,0.0,89.0
"730752357885","2017-10-14","2017-10-15","","492267574781","paid","fulfilled","2017-10-14",169.0,"0.00",169.0,0.0,169.0
"730778965501","2017-10-14","2017-10-19","","414658401789","partially_refunded","fulfilled","2017-10-14",139.07,"0.00",127.0,0.0,127.0
"730962597373","2017-10-14","2017-10-15","","467893491197","paid","fulfilled","2017-10-14",70.51,"7.00",58.0,0.0,58.0
"731040126461","2017-10-14","2017-10-19","","780970726909","paid","fulfilled","2017-10-14",68.8,"40.00",28.8,3.2,32.0
"731054347773","2017-10-14","2017-10-15","","780989634045","paid","fulfilled","2017-10-14",247.47,"0.00",226.0,0.0,226.0
"731134039549","2017-10-14","2017-10-15","","8705821407","partially_refunded","fulfilled","2017-10-14",114.43,"0.00",104.5,104.5,209.0
"731177096701","2017-10-14","2017-10-15","","781133452797","paid","fulfilled","2017-10-14",127.0,"0.00",127.0,10.0,137.0
"731192104445","2017-10-14","2017-10-15","","781149574653","paid","fulfilled","2017-10-14",147.0,"0.00",147.0,0.0,147.0
"731217827325","2017-10-14","2017-10-15","","781172807165","paid","fulfilled","2017-10-14",96.1,"7.00",89.1,9.9,99.0
"731304072701","2017-10-14","2017-10-15","","781286610429","paid","fulfilled","2017-10-14",109.0,"0.00",109.0,0.0,109.0
"731365611005","2017-10-15","2017-10-19","","781359945213","paid","fulfilled","2017-10-15",93.4,"7.00",86.4,0.0,86.4
"731462637053","2017-10-15","2017-10-19","","781470275069","paid","fulfilled","2017-10-15",190.2,"0.00",173.7,19.3,193.0
"731482822141","2017-10-15","2017-10-15","","669493007869","partially_refunded","fulfilled","2017-10-15",76.0,"7.00",69.0,0.0,69.0
"731490457085","2017-10-15","2017-10-19","","743379179005","paid","fulfilled","2017-10-15",49.2,"15.00",34.2,3.8,38.0
"731505104381","2017-10-15","2017-10-19","","229527426557","paid","fulfilled","2017-10-15",10.0,"10.00",0.0,49.6,49.6
"731511985661","2017-10-15","2017-10-15","","8796392479","paid","fulfilled","2017-10-15",154.0,"0.00",154.0,0.0,154.0
"731599214077","2017-10-15","2017-10-15","","781563958781","paid","fulfilled","2017-10-15",60.0,"7.00",53.0,5.0,58.0
"731604620797","2017-10-15","2017-10-15","","781616354813","paid","fulfilled","2017-10-15",135.01,"0.00",123.3,13.7,137.0
"731606455805","2017-10-15","2017-10-24","","781619336701","paid","fulfilled","2017-10-15",120.3,"15.00",105.3,11.7,117.0
"731643713021","2017-10-15","2017-10-19","","769239389693","paid","fulfilled","2017-10-15",150.02,"0.00",137.0,0.0,137.0
"731649119741","2017-10-15","2017-10-15","","769239389693","paid","fulfilled","2017-10-15",71.61,"7.00",59.0,50.0,109.0
"731749291517","2017-10-15","2017-10-15","","781712987645","paid","fulfilled","2017-10-15",37.66,"7.00",28.0,0.0,28.0
"731972638205","2017-10-15","2017-10-19","","781969495549","paid","fulfilled","2017-10-15",87.1,"7.00",80.1,8.9,89.0
"732003800573","2017-10-15","2017-10-19","","764987545085","paid","fulfilled","2017-10-15",0.0,"0.00",0.0,72.0,72.0
"732059047421","2017-10-15","2017-10-16","","8707802591","paid","fulfilled","2017-10-15",65.0,"7.00",58.0,0.0,58.0
"732075759101","2017-10-15","2017-10-16","","8872119007","partially_refunded","fulfilled","2017-10-15",85.84,"7.00",72.0,0.0,72.0
"732131661309","2017-10-15","2017-10-16","","782140052989","paid","fulfilled","2017-10-15",36.25,"7.00",29.25,3.25,32.5
"732155385341","2017-10-15","2017-10-16","","206996870653","paid","fulfilled","2017-10-15",41.2,"7.00",34.2,3.8,38.0
"732376045053","2017-10-15","2017-10-16","","499242571261","paid","fulfilled","2017-10-15",49.0,"7.00",42.0,0.0,42.0
"732268205565","2017-10-15","2017-10-19","","8690165087","refunded","fulfilled","2017-10-15",309.0,"0.00",309.0,0.0,309.0
"732285900285","2017-10-15","2017-10-16","","782318999037","paid","fulfilled","2017-10-15",140.82,"0.00",128.6,0.0,128.6
"732292847101","2017-10-15","2017-10-16","","595119576573","paid","fulfilled","2017-10-15",171.36,"0.00",171.36,19.04,190.4
"732307199485","2017-10-15","2017-10-16","","630038631933","paid","fulfilled","2017-10-15",55.0,"7.00",48.0,0.0,48.0
"732329547261","2017-10-15","2017-10-19","","782362744317","paid","fulfilled","2017-10-15",35.0,"7.00",28.0,10.0,38.0
"732387939837","2017-10-15","2017-10-19","","774562747901","paid","fulfilled","2017-10-15",0.0,"0.00",0.0,62.0,62.0
"732394264061","2017-10-15","2017-10-19","","422898570749","paid","fulfilled","2017-10-15",120.0,"10.00",110.0,0.0,110.0
"732437485053","2017-10-16","2017-10-16","","8690617695","refunded","fulfilled","2017-10-16",99.0,"0.00",99.0,0.0,99.0
"732483524093","2017-10-16","2017-10-16","","8692885727","paid","fulfilled","2017-10-16",55.0,"7.00",48.0,0.0,48.0
"732490470909","2017-10-16","2017-10-16","","782545884669","paid","fulfilled","2017-10-16",70.51,"7.00",58.0,0.0,58.0
"732518356477","2017-10-16","2017-10-19","","781564122621","partially_refunded","fulfilled","2017-10-16",489.6,"0.00",489.6,54.4,544.0
"732545881597","2017-10-16","2017-10-16","","782605784573","paid","fulfilled","2017-10-16",32.2,"7.00",25.2,2.8,28.0
"732565837309","2017-10-16","2017-10-24","","491305637373","paid","fulfilled","2017-10-16",299.0,"7.00",292.0,0.0,292.0
"732580615677","2017-10-16","2017-10-19","","782657656317","paid","fulfilled","2017-10-16",59.2,"7.00",52.2,5.8,58.0
"732616529405","2017-10-16","2017-10-19","","782701565437","paid","fulfilled","2017-10-16",57.0,"15.00",42.0,0.0,42.0
"732664829437","2017-10-16","2017-10-16","","782770148861","paid","fulfilled","2017-10-16",93.4,"7.00",86.4,9.6,96.0
"732665320957","2017-10-16","2017-10-19","","782762939901","paid","fulfilled","2017-10-16",97.0,"7.00",90.0,10.0,100.0
"732762084861","2017-10-16","2017-11-14","","782837290493","paid","fulfilled","2017-10-16",147.0,"0.00",147.0,0.0,147.0
"732913243645","2017-10-16","2017-10-19","","782998672893","paid","fulfilled","2017-10-16",172.0,"15.00",157.0,0.0,157.0
"733036844541","2017-10-16","","","773053617661","partially_refunded","partial","2017-10-16",107.6,"0.00",107.6,0.0,107.6
"733055194621","2017-10-16","","","783154877949","paid","","2017-10-16",108.41,"0.00",99.0,99.0,198.0
"733100938749","2017-10-16","2017-10-19","","472317924861","paid","fulfilled","2017-10-16",35.0,"7.00",28.0,0.0,28.0
"733504247293","2017-10-17","2017-10-17","","783626343933","paid","fulfilled","2017-10-17",109.0,"0.00",109.0,0.0,109.0
"733507425789","2017-10-17","2017-10-17","","8689371999","paid","fulfilled","2017-10-17",134.0,"0.00",134.0,50.0,184.0
"733518075389","2017-10-17","2017-10-17","","8691427103","paid","fulfilled","2017-10-17",95.7,"7.00",81.0,25.0,106.0
"733544912381","2017-10-17","2017-10-17","","771823080957","paid","fulfilled","2017-10-17",42.04,"7.00",32.0,0.0,32.0
"733553333757","2017-10-17","2017-10-24","","643122271741","paid","fulfilled","2017-10-17",345.0,"15.00",330.0,0.0,330.0
"733602158077","2017-10-17","2017-10-17","","8693051231","paid","fulfilled","2017-10-17",105.3,"0.00",105.3,11.7,117.0
"733607990781","2017-10-17","2017-10-17","","783739393533","paid","fulfilled","2017-10-17",109.0,"0.00",109.0,0.0,109.0
"733620770301","2017-10-17","2017-10-17","","777402455549","paid","fulfilled","2017-10-17",65.0,"7.00",58.0,0.0,58.0
"733620934141","2017-10-17","","","229967402493","paid","","2017-10-17",68.0,"10.00",58.0,0.0,58.0
"733636302333","2017-10-17","2017-10-17","","783786907133","paid","fulfilled","2017-10-17",126.9,"0.00",126.9,14.1,141.0
"733647312381","2017-10-17","","","770845709821","paid","","2017-10-17",87.1,"7.00",80.1,8.9,89.0
"733676541437","2017-10-17","2017-10-17","","783857030653","paid","fulfilled","2017-10-17",111.03,"0.00",101.4,0.0,101.4
"734662301181","2017-10-18","2017-10-23","","784869561853","paid","fulfilled","2017-10-18",59.2,"7.00",52.2,5.8,58.0
"733697512957","2017-10-17","2017-10-17","","783880197629","paid","fulfilled","2017-10-17",114.42,"7.00",98.1,10.9,109.0
"733812856317","2017-10-17","","","783951304189","paid","","2017-10-17",48.6,"15.00",33.6,0.0,33.6
"733814986237","2017-10-17","","","228713698813","paid","","2017-10-17",186.0,"15.00",171.0,0.0,171.0
"734117139965","2017-10-17","","","233706690045","paid","","2017-10-17",0.0,"0.00",0.0,38.0,38.0
"734132180477","2017-10-17","2017-10-18","","784289502717","paid","fulfilled","2017-10-17",96.1,"7.00",89.1,9.9,99.0
"734137128445","2017-10-17","2017-10-18","","784295958013","partially_refunded","fulfilled","2017-10-17",55.0,"7.00",48.0,10.0,58.0
"734222456317","2017-10-17","","","236999349757","partially_refunded","fulfilled","2017-10-17",47.6,"7.00",40.6,0.0,40.6
"734238381565","2017-10-17","2017-10-18","","784404354557","paid","fulfilled","2017-10-17",67.55,"7.00",55.3,0.0,55.3
"734269642237","2017-10-17","","","784438826493","paid","","2017-10-17",70.51,"7.00",58.0,0.0,58.0
"734280095229","2017-10-17","","","488913212925","paid","","2017-10-17",39.0,"7.00",32.0,0.0,32.0
"734359164413","2017-10-17","2017-10-18","","784534410749","paid","fulfilled","2017-10-17",54.5,"7.00",47.5,0.0,47.5
"734403925501","2017-10-17","2017-10-18","","784586774013","partially_refunded","fulfilled","2017-10-17",59.2,"7.00",52.2,5.8,58.0
"734411265533","2017-10-17","2017-10-18","","784586774013","paid","fulfilled","2017-10-17",49.0,"7.00",42.0,0.0,42.0
"734483256829","2017-10-17","","","784662107645","paid","partial","2017-10-17",180.68,"0.00",165.0,0.0,165.0
"734509012477","2017-10-18","","","784688584189","paid","","2017-10-18",135.78,"0.00",124.0,0.0,124.0
"734552167933","2017-10-18","2017-10-18","","784744224253","paid","fulfilled","2017-10-18",63.0,"7.00",56.0,0.0,56.0
"734568551933","2017-10-18","2017-10-23","","784763885053","paid","fulfilled","2017-10-18",28.9,"7.00",20.0,0.0,20.0
"734578120189","2017-10-18","2017-10-18","","776829801981","paid","fulfilled","2017-10-18",215.0,"0.00",215.0,0.0,215.0
"734600599037","2017-10-18","2017-10-23","","784802616829","paid","fulfilled","2017-10-18",59.56,"7.00",48.0,10.0,58.0
"734623045117","2017-10-18","2017-10-18","","776607602173","paid","fulfilled","2017-10-18",79.0,"7.00",72.0,0.0,72.0
"734833972733","2017-10-18","2017-10-18","","785138193917","paid","fulfilled","2017-10-18",65.0,"7.00",58.0,0.0,58.0
"734925493757","2017-10-18","2017-10-18","","785248720381","paid","fulfilled","2017-10-18",65.0,"7.00",58.0,0.0,58.0
"734936962557","2017-10-18","2017-10-18","","785255929341","paid","fulfilled","2017-10-18",49.75,"7.00",42.75,4.75,47.5
"734975202813","2017-10-18","2017-10-23","","267756672509","paid","fulfilled","2017-10-18",33.0,"10.00",23.0,15.0,38.0
"735006070269","2017-10-18","2017-10-23","","785311503869","paid","fulfilled","2017-10-18",105.4,"10.00",95.4,10.6,106.0
"735074522621","2017-10-18","2017-10-18","","414322955773","paid","fulfilled","2017-10-18",99.0,"0.00",99.0,0.0,99.0
"735120823805","2017-10-18","2017-10-18","","785466758653","paid","fulfilled","2017-10-18",34.59,"7.00",25.2,2.8,28.0
"735326606845","2017-10-18","2017-10-19","","785715729917","paid","fulfilled","2017-10-18",31.64,"7.00",22.5,2.5,25.0
"735396566525","2017-10-18","2017-10-23","","8707375391","paid","fulfilled","2017-10-18",44.45,"7.00",34.2,3.8,38.0
"735403873789","2017-10-18","2017-10-23","","475843565053","paid","fulfilled","2017-10-18",34.59,"7.00",25.2,2.8,28.0
"735489168893","2017-10-19","2017-10-19","","784568948221","paid","fulfilled","2017-10-19",81.9,"7.00",68.4,7.6,76.0
"735553263101","2017-10-19","2017-10-19","","785942877693","paid","fulfilled","2017-10-19",100.0,"0.00",100.0,0.0,100.0
"735565157885","2017-10-19","2017-10-23","","785965127165","paid","fulfilled","2017-10-19",251.85,"0.00",230.0,0.0,230.0
"735590061565","2017-10-19","2017-10-19","","424786925053","paid","fulfilled","2017-10-19",69.0,"7.00",62.0,0.0,62.0
"735605691901","2017-10-19","2017-10-19","","8692679199","paid","fulfilled","2017-10-19",256.0,"0.00",256.0,0.0,256.0
"735632102909","2017-10-19","2017-10-23","","8914971039","paid","fulfilled","2017-10-19",121.3,"7.00",114.3,12.7,127.0
"735794566653","2017-10-19","2017-10-23","","414359000573","partially_refunded","fulfilled","2017-10-19",186.0,"15.00",171.0,0.0,171.0
"735845258749","2017-10-19","","","786839377405","partially_refunded","partial","2017-10-19",199.8,"0.00",199.8,22.2,222.0
"735861052925","2017-10-19","2017-10-23","","786928276989","paid","fulfilled","2017-10-19",28.0,"10.00",18.0,10.0,28.0
"735896212989","2017-10-19","2017-10-19","","229535618557","paid","fulfilled","2017-10-19",49.0,"7.00",42.0,0.0,42.0
"736323999229","2017-10-19","2017-10-22","","781489968637","refunded","fulfilled","2017-10-19",117.0,"0.00",117.0,0.0,117.0
"736356668925","2017-10-19","2017-10-22","","643316651517","paid","fulfilled","2017-10-19",39.0,"7.00",32.0,0.0,32.0
"736484300285","2017-10-19","2017-10-23","","787393517053","paid","fulfilled","2017-10-19",29.0,"7.00",22.0,10.0,32.0
"736523097597","2017-10-19","2017-10-19","","280479208957","paid","fulfilled","2017-10-19",0.0,"0.00",0.0,476.4,476.4
"736578016765","2017-10-19","2017-10-23","","544314070525","paid","fulfilled","2017-10-19",44.0,"7.00",37.0,5.0,42.0
"736647255549","2017-10-19","2017-10-23","","264561235453","paid","fulfilled","2017-10-19",111.69,"0.00",102.0,5.0,107.0
"736976836093","2017-10-19","2017-10-23","","679628674557","paid","fulfilled","2017-10-19",25.0,"7.00",18.0,2.0,20.0
"736985486845","2017-10-19","2017-10-23","","236532569597","paid","fulfilled","2017-10-19",40.0,"7.00",33.0,25.0,58.0
"737199953405","2017-10-19","2017-10-23","","787885561341","paid","fulfilled","2017-10-19",96.1,"7.00",89.1,9.9,99.0
"737264801277","2017-10-20","2017-10-23","","787963418109","paid","fulfilled","2017-10-20",54.3,"7.00",43.2,4.8,48.0
"737465832957","2017-10-20","2017-10-24","","788102714877","paid","fulfilled","2017-10-20",41.2,"7.00",34.2,3.8,38.0
"737475991037","2017-10-20","2017-10-24","","779684451837","paid","fulfilled","2017-10-20",304.4,"7.00",297.4,0.0,297.4
"737595168253","2017-10-20","2017-10-22","","788200658429","paid","fulfilled","2017-10-20",31.64,"7.00",22.5,10.0,32.5
"737629574653","2017-10-20","2017-10-22","","788223694333","paid","fulfilled","2017-10-20",65.0,"7.00",58.0,0.0,58.0
"737719227901","2017-10-20","2017-10-22","","780551362045","paid","fulfilled","2017-10-20",42.59,"7.00",32.5,0.0,32.5
"737736070653","2017-10-20","2017-10-24","","788297160189","paid","fulfilled","2017-10-20",128.12,"0.00",117.0,0.0,117.0
"737773131261","2017-10-20","2017-10-24","","8695157471","paid","fulfilled","2017-10-20",82.0,"10.00",72.0,0.0,72.0
"738135905789","2017-10-20","2017-10-22","","413835957757","partially_refunded","fulfilled","2017-10-20",76.0,"7.00",69.0,0.0,69.0
"738609927677","2017-10-20","2017-10-24","","548970173949","paid","fulfilled","2017-10-20",82.0,"10.00",72.0,0.0,72.0
"738842383869","2017-10-20","2017-10-22","","788858443261","paid","fulfilled","2017-10-20",45.0,"7.00",38.0,0.0,38.0
"739030504957","2017-10-20","2017-10-22","","789209290237","paid","fulfilled","2017-10-20",54.3,"7.00",43.2,4.8,48.0
